sent_id	token_id	form	upos
2376	5	o’rganish	VERB
2376	6	ularni	PRON
2376	7	madaniylashtirish	VERB
2376	8	parvarishlash	VERB
2376	9	uy	NOUN
2376	10	hayvonlarini	NOUN
2376	11	boqish	VERB
2376	12	tajribalariga	NOUN
2376	13	asoslandi	VERB
2376	14	keyinroq	ADV
2376	15	esa	CCONJ
2376	16	yer	NOUN
2376	17	haydash	VERB
2376	18	ekinlarni	NOUN
2376	19	sug’orish	VERB
2376	20	va	CCONJ
2376	21	parvarishlashni	VERB
2376	22	tuproq	NOUN
2376	23	iqlim	NOUN
2376	24	sharoitiga	NOUN
2376	25	moslab	VERB
2376	26	tabaqalashtirish	VERB
2376	27	usullarini	NOUN
2376	28	o’rgandi	VERB
2376	29	ekinlar	NOUN
2376	30	hayotida	NOUN
2376	31	suv	NOUN
2376	32	oziq	NOUN
2376	33	moddalarning	NOUN
2376	34	ahamiyati	NOUN
2376	35	va	CCONJ
2376	36	ularning	PRON
2376	37	ekin	NOUN
2376	38	hosiliga	NOUN
2376	39	ta’siri	NOUN
2376	40	aniqlandi	VERB
2376	41	.	PUNCT
2377	1	Keyinchalik	NOUN
2377	2	kimyo	NOUN
2377	3	o’simliklar	NOUN
2377	4	fiziologiyasi	NOUN
2377	5	kabi	ADP
2377	6	fanlar	NOUN
2377	7	taraqqiyoti	NOUN
2377	8	ham	PART
2377	9	ijobiy	ADJ
2377	10	ta’sir	NOUN
2377	11	ko’rsatdi	VERB
2377	12	.	PUNCT
2378	1	Kimyo	NOUN
2378	2	va	CCONJ
2378	3	o’simliklar	NOUN
2378	4	fiziologiyasining	NOUN
2378	5	mustaqil	ADJ
2378	6	fan	NOUN
2378	7	sifatida	ADP
2378	8	ajralib	VERB
2378	9	chiqishi	VERB
2378	10	nemis	NOUN
2378	11	kimyogaridir	NOUN
2378	12	.	PUNCT
2379	1	Libix	NOUN
2379	2	tomonidan	ADP
2379	3	o’simliklar	NOUN
2379	4	mineral	NOUN
2379	5	oziqlanishi	VERB
2379	6	nazariyasining	NOUN
2379	7	yaratilishi	VERB
2379	8	yangi	ADJ
2379	9	tarmog’i	NOUN
2379	10	agrokimyoning	NOUN
2379	11	rivojlanishiga	VERB
2379	12	uni	PRON
2379	13	yanada	ADV
2379	14	kengroq	ADJ
2379	15	o’rganilishiga	VERB
2379	16	katta	ADJ
2379	17	ta’sir+ko’rsatdi	VERB
2379	18	.	PUNCT
2380	1	Fransuz	NOUN
2380	2	kimyogari	NOUN
2380	3	Bussengo	PRON
2380	4	o’simliklar	NOUN
2380	5	azotni	NOUN
2380	6	tuproqdan	NOUN
2380	7	o’zlashtirishini	VERB
2380	8	aniqlab	VERB
2380	9	berdi	VERB
2380	10	.	PUNCT
2381	1	Dehqonchilikda	NOUN
2381	2	shudgor	NOUN
2381	3	toza	ADJ
2381	4	shudgor	NOUN
2381	5	tizimi	NOUN
2381	6	o’rnini	NOUN
2381	7	ekinlarni	NOUN
2381	8	navbatlab	NOUN
2381	9	ekish	VERB
2381	10	tizimi	NOUN
2381	11	egalladi	VERB
2381	12	.	PUNCT
2382	1	Keyinchalik	NOUN
2382	2	dehqonchilikni	NOUN
2382	3	kimyolashtirish	VERB
2382	4	o’g’itlardan	NOUN
2382	5	foydalanish	VERB
2382	6	yerni	NOUN
2382	7	ohaklash	VERB
2382	8	va	CCONJ
2382	9	boshqalar	ADJ
2382	10	o’simliklarni	NOUN
2382	11	himoya	NOUN
2382	12	qilish	VERB
2382	13	muvaffaqiyatli	ADJ
2382	14	rivojlandi	VERB
2382	15	.	PUNCT
2383	1	Ota-bobolarimiz	NOUN
2383	2	qishloq	NOUN
2383	3	xo’jaligi	NOUN
2383	4	ekinlarining	NOUN
2383	5	hosildorligini	NOUN
2383	6	oshirish	VERB
2383	7	bog’dorchilik	NOUN
2383	8	va	CCONJ
2383	9	dehqonchilik	NOUN
2383	10	agrotexnikasini	NOUN
2383	11	takomillashtirish	VERB
2383	12	ustida	ADP
2383	13	tinimsiz	VERB
2383	14	izlanish	VERB
2383	15	olib	VERB
2383	16	borganlar	VERB
2383	17	.	PUNCT
2384	1	Meva	NOUN
2384	2	daraxtlari	NOUN
2384	3	poliz	NOUN
2384	4	ekinlarining	NOUN
2384	5	yangi	ADJ
2384	6	navlarini	NOUN
2384	7	yaratish	VERB
2384	8	zararkunandalarga	NOUN
2384	9	qarshi	ADJ
2384	10	kurash	NOUN
2384	11	olib	VERB
2384	12	borish	VERB
2384	13	usullarini	NOUN
2384	14	ishlab	VERB
2384	15	chiqqanlar	VERB
2384	16	.	PUNCT
2385	1	Bu	PRON
2385	2	fan	NOUN
2385	3	Sharqda	NOUN
2385	4	ziroatnoma	NOUN
2385	5	ilmi	NOUN
2385	6	deb	SCONJ
2385	7	atalgan	VERB
2385	8	O’zbekistonda	NOUN
2385	9	taraqqiyotida	NOUN
2385	10	20	NUM
2385	11	o‘ttizinchi	NUM
2385	12	yillarda	NOUN
2385	13	va	CCONJ
2385	14	undan	PRON
2385	15	keyin	ADP
2385	16	tashkil+etilgan	VERB
2385	17	qishloq	NOUN
2385	18	xo’jaligi	NOUN
2385	19	tajriba	NOUN
2385	20	stansiyalari	NOUN
2385	21	hamda	CCONJ
2385	22	ilmiy	ADJ
2385	23	tadqiqot	NOUN
2385	24	instituti	NOUN
2385	25	ahamiyati	NOUN
2385	26	katta	ADJ
2385	27	bo’ldi	NOUN
2385	28	.	PUNCT
2386	1	Dehqonlar	NOUN
2386	2	va	CCONJ
2386	3	ular	PRON
2386	4	xo‘jaligidagi	NOUN
2386	5	hayot	NOUN
2386	6	.	PUNCT
2387	1	Qabila	NOUN
2387	2	boshliqlari	NOUN
2387	3	ishboshilar	NOUN
2387	4	o‘zlariga	PRON
2387	5	tegishli	ADJ
2387	6	yer	NOUN
2387	7	maydonlarini	NOUN
2387	8	sug‘orish	VERB
2387	9	tarmoqlarining	NOUN
2387	10	yuqori	ADJ
2387	11	qismidan	NOUN
2387	12	ayniqsa	MOD
2387	13	to‘g‘on	NOUN
2387	14	boshi	NOUN
2387	15	atrofidan	NOUN
2387	16	ajratib+olganlar	VERB
2387	17	.	PUNCT
2388	1	Bu	PRON
2388	2	yo‘l	NOUN
2388	3	bilan	ADP
2388	4	ular	PRON
2388	5	suvdan	NOUN
2388	6	dehqonchilikda	NOUN
2388	7	bemalol	ADJ
2388	8	foydalanish	VERB
2388	9	suv	NOUN
2388	10	taqsimotini	NOUN
2388	11	nazoratga+olib	VERB
2388	12	qishloq	NOUN
2388	13	aholisi	NOUN
2388	14	ustidan	ADP
2388	15	o‘z	PRON
2388	16	ta‘sirini+o‘tkazish	VERB
2388	17	imkoniyatiga	NOUN
2388	18	ega+bo‘lganlar	VERB
2388	19	.	PUNCT
2389	1	Shu+tariqa	ADV
2389	2	ular	PRON
2389	3	ziroatkor	NOUN
2389	4	aholi	NOUN
2389	5	ustidan	ADP
2389	6	hukmronlik+qila+boshlaganlar	VERB
2389	7	.	PUNCT
2390	1	O‘sha+davrda	ADV
2390	2	ular	PRON
2390	3	dehqonlar	NOUN
2390	4	deb+atalgan	VERB
2390	5	.	PUNCT
2391	1	Dehqonlar	NOUN
2391	2	shaharlarda	NOUN
2391	3	hashamatli	ADJ
2391	4	qasr	NOUN
2391	5	va	CCONJ
2391	6	saroylarga	NOUN
2391	7	savdo	NOUN
2391	8	va	CCONJ
2391	9	hunarmandchilik	NOUN
2391	10	do‘kon	NOUN
2391	11	-u	CCONJ
2391	12	rastalaridan	NOUN
2391	13	iborat	VERB
2391	14	kattagina	ADJ
2391	15	xo‘jalikka	NOUN
2391	16	ham	PART
2391	17	ega+bo‘lganlar	VERB
2391	18	.	PUNCT
2392	1	Qishloqlarda	NOUN
2392	2	esa	CCONJ
2392	3	ekinzor	NOUN
2392	4	paykallardan	NOUN
2392	5	tashqari	ADP
2392	6	ularning	PRON
2392	7	ko‘shk	NOUN
2392	8	va	CCONJ
2392	9	istehkomli	ADJ
2392	10	qo‘rg‘onlari	NOUN
2392	11	tegirmonlari	NOUN
2392	12	bo‘lgan	VERB
2392	13	.	PUNCT
2393	1	Ko‘pdan+ko‘p	ADV
2393	2	xizmatkorlar	NOUN
2393	3	dehqonlarning	NOUN
2393	4	xo‘jaligida	NOUN
2393	5	qishin-yozin	ADV
2393	6	mehnat+qilganlar	VERB
2393	7	.	PUNCT
2394	1	Har+bir	PRON
2394	2	katta	ADJ
2394	3	yer	NOUN
2394	4	egasining	NOUN
2394	5	30	NUM
2394	6	40	NUM
2394	7	50	NUM
2394	8	100	NUM
2394	9	va	CCONJ
2394	10	ba‘zan	ADV
2394	11	undan	PRON
2394	12	ortiq	ADJ
2394	13	maxsus	ADJ
2394	14	askarlar	NOUN
2394	15	guruhi	NOUN
2394	16	chokarlari	NOUN
2394	17	bo‘lgan	VERB
2394	18	.	PUNCT
2395	1	Chokarlar	NOUN
2395	2	baquvvat	ADJ
2395	3	va	CCONJ
2395	4	abjir	ADJ
2395	5	hamda	CCONJ
2395	6	o‘z	PRON
2395	7	xojasiga	NOUN
2395	8	sadoqatli	ADJ
2395	9	o‘spirinlardan	NOUN
2395	10	tanlab+olingan	VERB
2395	11	.	PUNCT
2396	1	Bunday	PRON
2396	2	sodiq	ADJ
2396	3	va	CCONJ
2396	4	jangovar	ADJ
2396	5	chokarlari	NOUN
2396	6	bilan	ADP
2396	7	dehqonlar	NOUN
2396	8	yov	NOUN
2396	9	hujumi	NOUN
2396	10	paytlarida	NOUN
2396	11	dushmanga	NOUN
2396	12	qarshi	ADJ
2396	13	harbiy	ADJ
2396	14	yurishlarda	VERB
2396	15	qatnashgan	VERB
2396	16	.	PUNCT
2397	1	Boshqa	ADJ
2397	2	vaqtlarda	NOUN
2397	3	ular	PRON
2397	4	dehqon	NOUN
2397	5	xo‘jaligidagi	NOUN
2397	6	tartibga	NOUN
2397	7	qarab+turganlar	VERB
2397	8	.	PUNCT
2398	1	Qishloqlarda	NOUN
2398	2	dehqonlarning	NOUN
2398	3	mavqeyi	NOUN
2398	4	ortib	VERB
2398	5	katta-katta	ADJ
2398	6	yerlarga	NOUN
2398	7	ega+bo‘lib+oldilar	VERB
2398	8	.	PUNCT
2399	1	Bu	PRON
2399	2	esa	CCONJ
2399	3	o‘z	PRON
2399	4	navbatida	NOUN
2399	5	mamlakatning	NOUN
2399	6	ijtimoiy	ADJ
2399	7	hayotiga	NOUN
2399	8	ta‘sir+o‘tkazdi	VERB
2399	9	.	PUNCT
2400	1	Yer	NOUN
2400	2	egaligining	NOUN
2400	3	tarkib+topishi	VERB
2400	4	oqibatida	ADP
2400	5	mamlakatning	NOUN
2400	6	ijtimoiy	ADJ
2400	7	hayotida	NOUN
2400	8	keskin	ADJ
2400	9	o‘zgarishlar	NOUN
2400	10	sodir+bo‘ldi	VERB
2400	11	.	PUNCT
2401	1	Qishloq	NOUN
2401	2	jamoalari	NOUN
2401	3	yerli	ADJ
2401	4	mulkdor	ADJ
2401	5	dehqon	NOUN
2401	6	va	CCONJ
2401	7	unga	PRON
2401	8	qaram+bo‘lgan	VERB
2401	9	yersiz	ADJ
2401	10	va	CCONJ
2401	11	erksiz	ADJ
2401	12	kadivarlarga	NOUN
2401	13	ajralib+borgan	VERB
2401	14	.	PUNCT
2402	1	Qishloq	NOUN
2402	2	jamoalari	NOUN
2402	3	yerlarida	NOUN
2402	4	yashab	VERB
2402	5	yer	NOUN
2402	6	va	CCONJ
2402	7	suvdan	NOUN
2402	8	iborat	VERB
2402	9	umumiy	ADJ
2402	10	mulkka	NOUN
2402	11	ega+bo‘lgan	VERB
2402	12	erkin	ADJ
2402	13	ziroatchilar	NOUN
2402	14	tabaqasi	NOUN
2402	15	kashovarzlar	NOUN
2402	16	deb+atalardi	VERB
2402	17	.	PUNCT
2403	1	Keyinchalik	NOUN
2403	2	ularning	PRON
2403	3	ma‘lum	ADJ
2403	4	bir	NUM
2403	5	qismi	NOUN
2403	6	Xo‘jalik	NOUN
2403	7	hayoti	NOUN
2403	8	.	PUNCT
2404	1	Eftallar	NOUN
2404	2	davlatiga	NOUN
2404	3	birlashgan	VERB
2404	4	aholining	NOUN
2404	5	etnik	ADJ
2404	6	tarkibi	NOUN
2404	7	xilma-xil+bo‘lgan	VERB
2404	8	.	PUNCT
2405	1	Iqtisodiy-savdo	ADJ
2405	2	munosabatlarining	NOUN
2405	3	izchil	ADJ
2405	4	yo‘lga+qo‘yilishi	VERB
2405	5	mamlakatda	NOUN
2405	6	dehqonchilik	NOUN
2405	7	sunʼiy	ADJ
2405	8	sug‘orish	VERB
2405	9	chorvachilik	NOUN
2405	10	bog‘dorchilik	NOUN
2405	11	va	CCONJ
2405	12	hunarmandchilik	NOUN
2405	13	ravnaq+topishiga	VERB
2405	14	asos+bo‘lgan	VERB
2405	15	.	PUNCT
2406	1	Hozirgi	ADJ
2406	2	vaqtda	NOUN
2406	3	ham	PART
2406	4	Toshkent	PROPN
2406	5	vohasi	NOUN
2406	6	va	CCONJ
2406	7	Janubiy+Qozog‘iston	PROPN
2406	8	yerlarining	NOUN
2406	9	bir	NUM
2406	10	qismini	NOUN
2406	11	suv	NOUN
2406	12	bilan	ADP
2406	13	ta‘minlab+turgan	VERB
2406	14	Zog‘ariq	PROPN
2406	15	Zovariq	PROPN
2406	16	va	CCONJ
2406	17	Bo‘zsuv	PROPN
2406	18	Samarqand	PROPN
2406	19	viloyati	NOUN
2406	20	janubiy	ADJ
2406	21	tumanlarining	NOUN
2406	22	asosiy	ADJ
2406	23	suv	NOUN
2406	24	manbayi	NOUN
2406	25	Darg‘om	PROPN
2406	26	kanali	NOUN
2406	27	V	NUM
2406	28	asrda	NOUN
2406	29	barpoetilgan	VERB
2406	30	eng	ADV
2406	31	yirik	ADJ
2406	32	sug‘orish	VERB
2406	33	tarmoqlaridan	NOUN
2406	34	hisoblanadi	AUX
2406	35	.	PUNCT
2407	1	Savdo	NOUN
2407	2	va	CCONJ
2407	3	pul	NOUN
2407	4	muomalasi	NOUN
2407	5	.	PUNCT
2408	1	tashqi	ADJ
2408	2	savdo	NOUN
2408	3	bojidan	NOUN
2408	4	manfaatdor	ADJ
2408	5	bo‘lgan	VERB
2408	6	eftallar	NOUN
2408	7	Ipak	NOUN
2408	8	yo‘lini	NOUN
2408	9	o‘z	PRON
2408	10	nazoratlari	NOUN
2408	11	ostida	ADP
2408	12	tutib+	VERB
2408	13	turishga	VERB
2408	14	harakat+qilgan	VERB
2408	15	.	PUNCT
2409	1	Xitoy	PROPN
2409	2	Hindiston	PROPN
2409	3	Eron	PROPN
2409	4	va	CCONJ
2409	5	Vizantiya	PROPN
2409	6	bilan	ADP
2409	7	bo‘lgan	VERB
2409	8	xalqaro	ADJ
2409	9	savdoda	NOUN
2409	10	faol	ADJ
2409	11	qatnashgan	VERB
2409	12	.	PUNCT
2410	1	Ipak	NOUN
2410	2	yo‘li	NOUN
2410	3	savdosida	NOUN
2410	4	sosoniy	ADJ
2410	5	savdogarlari	NOUN
2410	6	bilan	ADP
2410	7	raqobatda	NOUN
2410	8	asosan	ADP
2410	9	sug‘diylar	NOUN
2410	10	vositachi	NOUN
2410	11	bo‘lgan	VERB
2410	12	.	PUNCT
2411	1	Bu	PRON
2411	2	esa	CCONJ
2411	3	o‘z	PRON
2411	4	o‘rnida	ADP
2411	5	yo‘l	NOUN
2411	6	qatnov	NOUN
2411	7	ta‘minot	NOUN
2411	8	xizmat+ko‘rsatish	VERB
2411	9	tarmoqlarining	NOUN
2411	10	kengayib+borishiga	VERB
2411	11	yo‘l	NOUN
2411	12	ochgan	ADJ
2411	13	.	PUNCT
2412	1	tashqi	ADJ
2412	2	savdoda	NOUN
2412	3	ipak	NOUN
2412	4	lak	NOUN
2412	5	bo‘yoqlar	NOUN
2412	6	rangli	ADJ
2412	7	shishalar	NOUN
2412	8	qimmatbaho	ADJ
2412	9	toshlar	NOUN
2412	10	arg‘umoq	ADJ
2412	11	otlar	NOUN
2412	12	matolar	NOUN
2412	13	shirinliklar	NOUN
2412	14	qurol-yarog‘	NOUN
2412	15	kabi	ADP
2412	16	noyob	ADJ
2412	17	mahsulotlar	NOUN
2412	18	bozori	NOUN
2412	19	chaqqon	ADJ
2412	20	bo‘lgan	VERB
2412	21	.	PUNCT
2413	1	Xalqaro	ADJ
2413	2	savdo	NOUN
2413	3	aloqalarining	NOUN
2413	4	rivojlanishi	VERB
2413	5	bilan	ADP
2413	6	mamlakatda	NOUN
2413	7	tanga	NOUN
2413	8	pul	NOUN
2413	9	muomalasi	NOUN
2413	10	tartibga+solinadi	VERB
2413	11	.	PUNCT
2414	1	Ichki	ADJ
2414	2	va	CCONJ
2414	3	tashqi	ADJ
2414	4	savdo	NOUN
2414	5	munosabatlarida	NOUN
2414	6	eftallar	NOUN
2414	7	dastavval	MOD
2414	8	sosoniy	ADJ
2414	9	hukmdorlarining	NOUN
2414	10	kumush	NOUN
2414	11	tangalaridan	NOUN
2414	12	keng	ADJ
2414	13	foydalanadilar	VERB
2414	14	.	PUNCT
2415	1	Bulardan	PRON
2415	2	tashqari	ADP
2415	3	Buxoro	PROPN
2415	4	Poykand	PROPN
2415	5	Vardona	PROPN
2415	6	Naxshab	PROPN
2415	7	Samarqand	PROPN
2415	8	va	CCONJ
2415	9	Xorazmda	PROPN
2415	10	mahalliy	ADJ
2415	11	hokimlar	NOUN
2415	12	tomonidan	ADP
2415	13	chiqarilgan	VERB
2415	14	chaqa	NOUN
2415	15	tangalar	NOUN
2415	16	mamlakatning	NOUN
2415	17	ichki	ADJ
2415	18	savdosida	NOUN
2415	19	keng	ADJ
2415	20	muomalada+bo‘lgan	VERB
2415	21	.	PUNCT
2416	1	Xoqonlikning	NOUN
2416	2	tashkil+topishi	VERB
2416	3	.	PUNCT
2417	1	VI	NUM
2417	2	asr	NOUN
2417	3	o‘rtalarida	ADP
2417	4	Oltoy	PROPN
2417	5	va	CCONJ
2417	6	Janubiy+Sibirda	PROPN
2417	7	yashagan	VERB
2417	8	turkiy	ADJ
2417	9	qabilalarni	NOUN
2417	10	birlashtirgan	VERB
2417	11	yangi	ADJ
2417	12	davlat	NOUN
2417	13	vujudga+keldi	VERB
2417	14	.	PUNCT
2418	1	Bu	PRON
2418	2	davlat	NOUN
2418	3	tarixga	NOUN
2418	4	Turk	NOUN
2418	5	xoqonligi	NOUN
2418	6	nomi	NOUN
2418	7	bilan	ADP
2418	8	kirgan	VERB
2418	9	.	PUNCT
2419	1	Uning	PRON
2419	2	asoschisi	NOUN
2419	3	Bumin	PROPN
2419	4	edi	AUX
2419	5	.	PUNCT
2420	1	552	NUM
2420	2	-	SYM
2420	3	yilda	NOUN
2420	4	Bumin	PROPN
2420	5	xoqon	NOUN
2420	6	deb+e‘lon+qilindi	VERB
2420	7	.	PUNCT
2421	1	Oltoy	PROPN
2421	2	xoqonlikning	NOUN
2421	3	markazi+qilib+belgilanadi	VERB
2421	4	.	PUNCT
2422	1	Turklarning	NOUN
2422	2	g‘arbga	NOUN
2422	3	tomon	ADP
2422	4	yurishlariga	VERB
2422	5	Istami	PROPN
2422	6	boshchilik+qiladi	VERB
2422	7	.	PUNCT
2423	1	Unga	PRON
2423	2	Yabg‘u	PROPN
2423	3	xoqon	NOUN
2423	4	degan	VERB
2423	5	unvon	NOUN
2423	6	beriladi	VERB
2423	7	.	PUNCT
2424	1	Tez+orada	ADV
2424	2	Yettisuv	PROPN
2424	3	va	CCONJ
2424	4	Sharqiy+Turkistonga	PROPN
2424	5	tutashgan	VERB
2424	6	yurtlarda	NOUN
2424	7	yashovchi	VERB
2424	8	turkiy	ADJ
2424	9	qabilalar	NOUN
2424	10	bo‘ysundiriladi	VERB
2424	11	.	PUNCT
2425	1	555	NUM
2425	2	-	SYM
2425	3	yildayoq	NOUN
2425	4	turklar	NOUN
2425	5	Sirdaryo	PROPN
2425	6	va	CCONJ
2425	7	Orol	PROPN
2425	8	dengizi	NOUN
2425	9	bo‘ylarigacha	NOUN
2425	10	cho‘zilgan	VERB
2425	11	hududlarni	NOUN
2425	12	egallaydilar	VERB
2425	13	.	PUNCT
2426	1	Natijada	NOUN
2426	2	Eftallar	NOUN
2426	3	davlatining	NOUN
2426	4	shimoliy	ADJ
2426	5	hududlari	NOUN
2426	6	xavf+ostida+qoldi	VERB
2426	7	.	PUNCT
2427	1	Bunday	PRON
2427	2	qulay	ADJ
2427	3	vaziyatdan	NOUN
2427	4	foydalangan	VERB
2427	5	sosoniylar	NOUN
2427	6	Toxariston	PROPN
2427	7	va	CCONJ
2427	8	Chag‘oniyonni	PROPN
2427	9	eftallardan	NOUN
2427	10	tortib+oladilar	VERB
2427	11	.	PUNCT
2428	1	Turk	NOUN
2428	2	xoqonligining	NOUN
2428	3	eftallar	NOUN
2428	4	bilan	ADP
2428	5	to‘qnashishi	VERB
2428	6	muqarrar+edi	VERB
2428	7	.	PUNCT
2429	1	Bunday	PRON
2429	2	murakkab	ADJ
2429	3	siyosiy	ADJ
2429	4	vaziyat	NOUN
2429	5	xoqonlikni	NOUN
2429	6	Eron	PROPN
2429	7	so‘ngra	ADP
2429	8	Vizantiya	PROPN
2429	9	bilan	ADP
2429	10	yaqinlashtiradi	VERB
2429	11	.	PUNCT
2430	1	Uzoq	ADV
2430	2	vaqt	NOUN
2430	3	eftallar	NOUN
2430	4	tazyiqida	NOUN
2430	5	yashagan	VERB
2430	6	sosoniylar	NOUN
2430	7	bu	PRON
2430	8	davlatning	NOUN
2430	9	tamomila	ADV
2430	10	barbod+bo‘lishidan	VERB
2430	11	manfaatdor	ADJ
2430	12	edi	AUX
2430	13	.	PUNCT
2431	1	Xusrav	PROPN
2431	2	I	SYM
2431	3	Anushervon	PROPN
2431	4	531	NUM
2431	5	579	NUM
2431	6	tashabbusi	NOUN
2431	7	bilan	ADP
2431	8	yuzaga+kelgan	VERB
2431	9	o‘zaro	ADV
2431	10	harbiy	ADJ
2431	11	ittifoq	NOUN
2431	12	Eron	PROPN
2431	13	shohining	NOUN
2431	14	Istamiga	PROPN
2431	15	kuyov	NOUN
2431	16	bo‘lishi	VERB
2431	17	orqali	ADP
2431	18	yanada	ADV
2431	19	mustahkamlanadi	VERB
2431	20	.	PUNCT
2432	1	Eron	PROPN
2432	2	askarlarining	NOUN
2432	3	Balxga	PROPN
2432	4	hujumi	NOUN
2432	5	ko‘magida	NOUN
2432	6	turklar	NOUN
2432	7	563	NUM
2432	8	-	SYM
2432	9	yilda	NOUN
2432	10	Eftallar	NOUN
2432	11	davlati	NOUN
2432	12	yerlariga	NOUN
2432	13	bostirib+kiradilar	VERB
2432	14	.	PUNCT
2433	1	Parak	PROPN
2433	2	Chirchiq	PROPN
2433	3	vodiysi	NOUN
2433	4	va	CCONJ
2433	5	uning	PRON
2433	6	markazi	NOUN
2433	7	Choch	PROPN
2433	8	shahri	NOUN
2433	9	ishg‘ol+qilinadi	VERB
2433	10	.	PUNCT
2434	1	Sirdaryodan	PROPN
2434	2	o‘tib	VERB
2434	3	Zarafshon	PROPN
2434	4	vodiysiga	NOUN
2434	5	kirib+boradilar	VERB
2434	6	.	PUNCT
2435	1	Ular	PRON
2435	2	Samarqand	PROPN
2435	3	Kesh	PROPN
2435	4	va	CCONJ
2435	5	Naxshabni	PROPN
2435	6	egallab	VERB
2435	7	Buxoroga	PROPN
2435	8	yaqinlashadilar	VERB
2435	9	.	PUNCT
2436	1	Sakkiz	NUM
2436	2	kun	NOUN
2436	3	davom+etgan	VERB
2436	4	shiddatli	ADJ
2436	5	jangda	NOUN
2436	6	eftallar	NOUN
2436	7	qo‘shini	NOUN
2436	8	yengiladi	VERB
2436	9	.	PUNCT
2437	1	Toxariston	PROPN
2437	2	nomi	NOUN
2437	3	qadimda	NOUN
2437	4	Yunon-Baqtriya	PROPN
2437	5	davlatini	NOUN
2437	6	qulatgan	VERB
2437	7	chorvador	NOUN
2437	8	qabila	NOUN
2437	9	yuechjilar	NOUN
2437	10	nomidan	NOUN
2437	11	olingan	VERB
2437	12	.	PUNCT
2438	1	Toxariston	PROPN
2438	2	hukmdorlari	NOUN
2438	3	dastlab	ADV
2438	4	malikshoh	NOUN
2438	5	keyinchalik	ADV
2438	6	yabg‘u	NOUN
2438	7	nomi	NOUN
2438	8	bilan	ADP
2438	9	atalgan	VERB
2438	10	.	PUNCT
2439	1	Toxariston	PROPN
2439	2	aholisining	NOUN
2439	3	asosiy	ADJ
2439	4	qismi	NOUN
2439	5	o‘troq	ADJ
2439	6	dehqonchilik	NOUN
2439	7	bilan	ADP
2439	8	shug‘ullangan	VERB
2439	9	.	PUNCT
2440	1	Hunarmandchilikda	NOUN
2440	2	qurolsozlik	NOUN
2440	3	shishasozlik	NOUN
2440	4	to‘qimachilik	NOUN
2440	5	yuksalgan	VERB
2440	6	.	PUNCT
2441	1	Toxariston	PROPN
2441	2	Hindiston	PROPN
2441	3	Yaqin	ADV
2441	4	va	CCONJ
2441	5	Uzoq+Sharq	PROPN
2441	6	mamlakatlari	NOUN
2441	7	bilan	ADP
2441	8	savdo-madaniy	ADJ
2441	9	aloqalar	NOUN
2441	10	o‘rnatgan	VERB
2441	11	o‘z	PRON
2441	12	chaqa-tangalari	NOUN
2441	13	ichki	ADJ
2441	14	savdo	NOUN
2441	15	muomalasida	NOUN
2441	16	yurgan	VERB
2441	17	.	PUNCT
2442	1	Farg‘ona	PROPN
2442	2	.	PUNCT
2443	1	Farg‘ona	PROPN
2443	2	hukmdorlari	NOUN
2443	3	ixshid	NOUN
2443	4	deb+atalgan	VERB
2443	5	.	PUNCT
2444	1	Farg‘ona	PROPN
2444	2	yerlari	NOUN
2444	3	juda	ADV
2444	4	hosildor+bo‘lib	VERB
2444	5	aholisi	NOUN
2444	6	dehqonchilik	NOUN
2444	7	bilan	ADP
2444	8	kun+kechirgan	VERB
2444	9	paxta	NOUN
2444	10	va	CCONJ
2444	11	sholi	NOUN
2444	12	ekkan	VERB
2444	13	.	PUNCT
2445	1	Koson	PROPN
2445	2	Axsikat	PROPN
2445	3	Xushkat	PROPN
2445	4	va	CCONJ
2445	5	Quva	PROPN
2445	6	Qubo	PROPN
2445	7	kabi	ADP
2445	8	yirik	ADJ
2445	9	markaziy	ADJ
2445	10	shaharlarida	NOUN
2445	11	hunarmandchilikning	NOUN
2445	12	turli	ADJ
2445	13	sohalari	NOUN
2445	14	rivoj+topib	VERB
2445	15	ularning	PRON
2445	16	mahsulotlari	NOUN
2445	17	ichki	ADJ
2445	18	va	CCONJ
2445	19	tashqi	ADJ
2445	20	bozorlarda	NOUN
2445	21	juda	ADV
2445	22	xaridorgir	NOUN
2445	23	bo‘lgan	VERB
2445	24	.	PUNCT
2446	1	Qo‘shni	NOUN
2446	2	mamlakatlarga	NOUN
2446	3	bo‘yoq	NOUN
2446	4	rangli	ADJ
2446	5	shisha	ADJ
2446	6	buyumlar	NOUN
2446	7	va	CCONJ
2446	8	dori-darmonlar	NOUN
2446	9	chiqarilgan	VERB
2446	10	.	PUNCT
2447	1	Farg‘ona	PROPN
2447	2	vodiysida	NOUN
2447	3	o‘troq	ADJ
2447	4	aholi	NOUN
2447	5	bilan	CCONJ
2447	6	bir	NUM
2447	7	qatorda	NOUN
2447	8	chorvadorlar	NOUN
2447	9	ham	PART
2447	10	yashaganlar	VERB
2447	11	.	PUNCT
2448	1	Qurama	NOUN
2448	2	va	CCONJ
2448	3	Qoramozor	PROPN
2448	4	tog‘lari	NOUN
2448	5	yonbag‘irlarida	NOUN
2448	6	qadimdan	NOUN
2448	7	yilqichilik	NOUN
2448	8	bilan	ADP
2448	9	shug‘ullanilgan	VERB
2448	10	.	PUNCT
2449	1	Bu	PRON
2449	2	vodiyda	NOUN
2449	3	ko‘paytirilgan	VERB
2449	4	tulpor	NOUN
2449	5	otlarning	NOUN
